shelter_name,shelter_id,shelter_address,shelter_lat,shelter_lng,shelter_tel
한국동물구조관리협회,3.11301E+14,경기도 양주시 남면 감악산로 63-37 (남면) ,37.87048366,126.9836405,031-867-9119
한국동물구조관리협회,3.11306E+14,경기도 양주시 남면 감악산로 63-37 ,37.86989401,126.9831154,031-867-9119
부산동물보호센터,3.26336E+14,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,35.1514433,128.9396329,051-832-7119
누리동물병원,3.26335E+14,부산광역시 해운대구 송정2로13번길 46 (송정동) ,35.19480863,129.2063155,051-701-7599
누리동물병원,3.2634E+14,부산광역시 해운대구 송정2로13번길 46 (송정동) ,35.19480896,129.2063177,051-701-7599
누리동물병원,3.26331E+14,부산광역시 해운대구 송정동 85-1,35.1816047,129.1984535,051-701-7599
사단법인 하얀비둘기,3.26327E+14,부산광역시 강서구 제도로 726 (강동동) ,35.17105129,128.8772119,051-293-9779
누리동물병원,3.2633E+14,부산광역시 해운대구 송정2로13번길 46 (송정동) 누리동물병원,35.19480896,129.2063177,051-701-7599
동물보호관리협회,3.26329E+14,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,35.17892262,128.8997581,051-971-6208
부산동물보호센터,3.26332E+14,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,35.15144367,128.9396311,051-832-7119
유기동물및동물보호협,3.26339E+14,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,35.17892262,128.8997581,051-971-6208
유기동물및동물보호협,3.26334E+14,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,35.17892262,128.8997581,051-971-6208
부산동물보호센터,3.26326E+14,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,35.1514433,128.9396329,051-832-7119
누리동물병원,3.26338E+14,부산광역시 해운대구 송정2로13번길 46 (송정동) ,35.19480896,129.2063177,051-701-7599
청조동물병원,3.26337E+14,부산광역시 연제구 온천천남로 4 (연산동) ,35.1929578,129.0912753,051-503-0688
하얀비둘기,3.26328E+14,부산광역시 강서구 제도로 726 (강동동) ,35.17749907,128.9170233,051-293-9779
부산동물보호센터,3.26325E+14,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,35.1514433,128.9396329,051-832-7119
누리동물병원,3.26333E+14,부산광역시 해운대구 송정2로13번길 46 (송정동) ,35.19480896,129.2063177,051-701-7599
대구유기동물보호센터,3.27347E+14,대구광역시 동구 금강로 151-13 (금강동) ,35.86387257,128.7360499,053-964-6258
대구수의사회(달성군),3.27348E+14,대구광역시 북구 호국로 229 (서변동) ,35.92235567,128.5990345,053-764-3708
화원연합동물병원,3.27348E+14,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,35.80373206,128.497399,053-634-7975
포산동물병원,3.27348E+14,대구광역시 달성군 현풍면 비슬로 614-1 (현풍면) 논공읍 관할,35.692924,128.441928,053-616-2478
현풍동물병원,3.27348E+14,대구광역시 달성군 유가읍 테크노공원로 51 (유가읍) ,35.69196487,128.4587954,053-614-3570
달성축산동물병원,3.27348E+14,대구광역시 달성군 현풍면 원교길 6 (현풍면) ,35.67483,128.445855,053-614-3775
동인동물병원,3.27348E+14,대구광역시 중구 동인동4가 국채보상로 724 (동인동4가) 가창면 관할,35.868391,128.6096801,053-424-4258
명곡역동물병원,3.27348E+14,대구광역시 달성군 화원읍 비슬로 2490 (화원읍) 옥포면 관할,35.79935151,128.4908094,053-633-7579
119동물병원,3.27348E+14,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍  대실요양병원 장례식장) 다사읍 관할,35.85715581,128.46655,053-585-1195
대구유기동물보호센터,3.27342E+14,대구광역시 동구 금강로 151-13 (금강동) ,35.86387506,128.7359612,053-964-6258
대구유기동물보호센터,3.27345E+14,대구광역시 동구 금강로 151-13 (금강동) ,35.86387506,128.7359612,053-964-6258
대구시수의사회(삼성),3.27343E+14,대구광역시 서구 서대구로 24 (내당동) ,35.86018686,128.5571487,053-556-8575
대구시수의사회(보경),3.27343E+14,대구광역시 서구 달서로 165 (비산동) ,35.87703049,128.5709998,053-559-9020
대구시수의사회(더난),3.27343E+14,대구광역시 서구 국채보상로 176 (중리동) ,35.86932676,128.5504783,053-552-0075
대구시수의사회(더펫),3.27343E+14,대구광역시 서구 서대구로 361 (비산동) 2층,35.88909578,128.5607112,070-4293-0622
대구수의사회(아이펫),3.27343E+14,대구광역시 서구 서대구로 64 (평리동) ,35.86381596,128.5565414,053-573-1175
제니스동물병원,3.27346E+14,대구광역시 수성구 달구벌대로 2475 (범어동) ,35.85911378,128.6334066,053-756-8293
신세계동물병원,3.27346E+14,대구광역시 수성구 수성동1가 명덕로 393 (수성동1가) ,35.85474708,128.6131811,053-751-6693
(사)대구수의사회,3.27346E+14,대구광역시 북구 호국로 229 (서변동) 6층,35.92235567,128.5990345,053-764-3708
예스동물병원,3.27346E+14,대구광역시 수성구 동대구로 207 (황금동) ,35.84890794,128.6243926,053-768-7543
허동물병원,3.27346E+14,대구광역시 수성구 수성동2가 명덕로 421 (수성동2가) 허동물병원,35.85463994,128.6163276,053-752-7535
금강동물병원,3.27346E+14,대구광역시 수성구 동원로 150 (만촌동) 금강동물병원,35.87165186,128.6358745,053-746-7111
펫동물병원,3.27346E+14,대구광역시 수성구 달구벌대로 3144 (노변동) 펫동물병원,35.84144908,128.7008146,053-474-9820
대구광역시수의사회,3.27341E+14,대구광역시 북구 호국로 229 (서변동) 대구경북수의사회관 6층,35.92235567,128.5990345,053-764-3708
대구시수의사회(고려),3.27341E+14,대구광역시 중구 중앙대로 333 (남산동) ,35.86291483,128.592907,053-256-6100
대구시수의사회(동산),3.27341E+14,대구광역시 중구 남성로 서성로 34 (남성로) ,35.86964037,128.5874395,053-254-3366
대구시수의사회(동인),3.27341E+14,대구광역시 중구 동인동4가 국채보상로 724 ,35.868391,128.6096801,070-4466-1575
대구시수의사회(삼덕),3.27341E+14,대구광역시 중구 삼덕동1가 달구벌대로 2145 ,35.86485723,128.5984019,053-426-1731
대구시수의사회(원),3.27341E+14,대구광역시 중구 동덕로8길 2 (대봉동) ,35.85849655,128.605455,053-255-8275
베스트동물병원,3.28357E+14,인천광역시 강화군 강화읍 강화대로 217 (강화읍  린나이보일러) ,37.73968128,126.5054334,032-934-9340
신영재동물병원,3.28355E+14,인천광역시 계양구 장제로 923 (병방동) ,37.54885786,126.7413769,032-552-0075
인천수의사회,3.28353E+14,인천광역시 계양구 다남로165번길 56 (다남동  유기동물보호소) ,37.56623909,126.7196424,032-515-7567
인천광역시 수의사회 ,3.28351E+14,인천광역시 계양구 다남로165번길 56 (다남동  유기동물보호소) ,37.56623909,126.7196424,032-515-7567
늘푸른동물병원,3.28354E+14,인천광역시 부평구 후정동로 60 (삼산동) ,37.52270965,126.7383882,032-507-0075
세림동물병원,3.28354E+14,인천광역시 부평구 원적로 392 (산곡동  백마타운) ,37.50368959,126.7099738,032-503-0075
삼산종합동물병원,3.28354E+14,인천광역시 부평구 체육관로 40 (삼산동  신영프라자) ,37.50824023,126.7361704,032-330-0075
짱구네동물병원,3.28354E+14,인천광역시 부평구 평천로 356 (갈산동  민상빌딩) 1층,37.51760959,126.7296976,032-511-5515
조재진동물병원,3.28354E+14,인천광역시 부평구 원적로 409 (산곡동) ,37.50403046,126.7117699,032-518-3800
가정동물병원,3.28356E+14,인천광역시 서구 가정로 346 (가정동) ,37.51566528,126.6730218,032-575-0833
인천광역시수의사회,3.28352E+14,인천광역시 계양구 다남로165번길 56 (다남동  유기동물보호소) ,37.56623909,126.7196424,032-515-7567
인천수의사회유기동물,3.28358E+14,인천광역시 계양구 다남동 35-8,37.57118817,126.7284138,032-515-7567
경동동물병원,3.28349E+14,인천광역시 중구 개항로 68 (경동) ,37.47195767,126.6299452,032-765-9988
신공항동물병원,3.28349E+14,인천광역시 중구 운중로 33 (운남동) ,37.49360749,126.5371848,032-751-4598
광주 동물보호소,3.29362E+14,광주광역시 북구 본촌마을길 25 (본촌동  건국동사무소) 광주 동물보호소,35.22293555,126.8816461,062-571-2808
대전동물보호센터,3.30368E+14,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,36.36299016,127.2868536,042-825-1118
대전동물보호센터,3.30364E+14,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,36.36299016,127.2868536,042-825-1118
대전동물보호센터,3.30366E+14,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,36.36299016,127.2868536,042-825-1118
대전동물보호센터,3.30367E+14,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,36.36299016,127.2868536,042-825-1118
대전동물보호센터,3.30365E+14,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,36.36299016,127.2868536,042-825-1118
미래펫동물병원,3.3137E+14,울산광역시 남구 중앙로 218-1 (신정동) ,35.54041631,129.3122495,052-273-5911
사랑동물병원,3.3137E+14,울산광역시 남구 중앙로 165-1 (신정동) ,35.53583181,129.3134896,052-273-0075
남산동물병원,3.3137E+14,울산광역시 남구 북부순환도로 40 (무거동) ,35.55195652,129.2680138,052-224-8275
스마일동물병원,3.3137E+14,울산광역시 남구 대학로 112 (무거동) ,35.54470629,129.2608753,052-277-0075
울산유기동물보호센터,3.3137E+14,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,35.39089052,129.2860017,052-238-6113
리틀쥬동물의료원,3.3137E+14,울산광역시 남구 봉월로 104 (신정동) ,35.54173349,129.3063088,052-268-8884
강남동물병원,3.3137E+14,울산광역시 남구 돋질로 232 (달동) 1층,35.54260419,129.3304742,052-271-0075
주동물병원,3.3137E+14,울산광역시 남구 돋질로 385-1 (삼산동) ,35.54365433,129.3471257,052-268-8275
울산유기동물보호센터,3.31371E+14,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,35.39089052,129.2860017,052-238-6113
쿨펫동물병원,3.31372E+14,울산광역시 북구 진장유통로 64 (진장동  롯데마트) 4층 쿨펫동물병원,35.57600702,129.3590227,052-288-7572
울산유기동물보호센터,3.31372E+14,울산광역시 울주군 온양읍 발리 1144,35.41029166,129.2885117,052-238-6113
쿨펫 홈플러스 북구점,3.31372E+14,울산광역시 북구 신답로 26 (상안동  홈플러스) 쿨펫동물병원 홈플러스 북구점,35.63004336,129.3448804,052-286-3567
정철동물병원,3.31372E+14,울산광역시 북구 진장17길 11 (진장동) 정철동물병원,35.56203312,129.3553069,052-287-0348
울산유기동물보호센터,3.31373E+14,울산광역시 울주군 온양읍 발리 1144,35.41029166,129.2885117,052-238-6113
와우동물병원,3.31373E+14,울산광역시 울주군 언양읍 읍성로 135 (언양읍) ,35.57026596,129.1230931,052-225-0075
범서조은동물병원,3.31373E+14,울산광역시 울주군 범서읍 천상중앙길 49 (범서읍) ,35.56351794,129.2310229,052-248-7582
초록동물병원,3.31373E+14,울산광역시 울주군 삼남면 중평로 85 (삼남면) ,35.562938,129.121627,052-262-6114
MK동물병원,3.31373E+14,울산광역시 울주군 온산읍 덕신로 250 (온산읍) ,35.433533,129.308733,052-237-2475
울산유기동물보호센터,3.31369E+14,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,35.39089052,129.2860017,052-238-6113
울산동물병원,3.31369E+14,울산광역시 중구 학성공원13길 45 (학성동) ,35.5556861,129.3370608,052-297-0979
가평군유기동물보호소,3.41416E+14,경기도 가평군 가평읍 아랫마장길 59 (가평읍  농업기술센터) 가평 유기동물 보호소(10:00~18:00),37.84597164,127.4986541,031-580-4765
고양시동물보호센터,3.41394E+14,경기도 고양시 덕양구 고양대로 1695 (원흥동  고양시 농업기술센터) 고양시동물보호센터,37.6497794,126.8700846,031-962-3232
수성동물병원,3.41397E+14,경기도 화성시 남양성지로 34 (남양동) ,37.20548401,126.807508,031-355-5883
한국야생동물보호협회,3.4139E+14,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,37.34010774,126.869974,031-296-0124
군포시 보호소,3.41402E+14,경기도 군포시 산본동 213번지 9호 외 1필지 2층,37.37216909,126.938341,031-394-2259
남양주동물보호협회,3.41399E+14,경기도 남양주시 금곡로 44 (금곡동  성원빌딩) 1층,37.63389968,127.2079158,031-591-7270
한국동물구조관리협회,3.41392E+14,경기도 양주시 남면 감악산로 63-37 ,37.86989401,126.9831154,031-867-9119
펫토피아동물병원,3.41378E+14,경기도 성남시 분당구 불정로 266 (수내동  유신제일조합) ,37.36709569,127.1276815,031-714-8392
수원시 동물보호센터,3.41374E+14,경기도 수원시 영통구 광교호수로 234 (하동  수원시 동물보호센터) 하동 40-10,37.2853562,127.0774181,031-228-3557
한국야생동물보호협회,3.41401E+14,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,37.34010774,126.869974,031-296-0124
한국야생동물보호협회,3.41393E+14,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,37.34010774,126.869974,031-296-0124
이리온동물병원안산점,3.41393E+14,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,37.31357638,126.8367534,010-5904-2141
이성준동물병원,3.41408E+14,경기도 안성시 중앙로 431-1 (봉남동) ,37.00667161,127.2748648,031-673-5858
한국야생동물보호협회,3.41383E+14,경기도 안산시 상록구 청곡길 50 (부곡동) ,37.34010774,126.869974,031-296-0124
한국동물구조관리협회,3.41559E+14,경기도 양주시 남면 감악산로 63-37 (남면) ,37.87048366,126.9836405,031-867-9119
위더스 동물보호센터,3.4157E+14,경기도 여주시 능서면 능서공원길 34 (능서면) ,37.29723471,127.5759398,031-882-4381
한국동물구조관리협회,3.41414E+14,경기도 양주시 남면 감악산로 63-37 ,37.87011581,126.9835431,031-867-9119
오산시수의사회,3.414E+14,경기도 오산시 성호대로 36 (오산동) ,37.14908546,127.0652028,031-372-9325
용인시 동물보호센터,3.41405E+14,경기도 용인시 처인구 중부대로 1074-1 (삼가동  용인시 동물보호센터) ,37.24331386,127.1593353,031-324-3463
한국동물구조관리협회,3.41382E+14,경기도 양주시 남면 감악산로 63-37 (남면) ,37.87011581,126.9835431,031-867-9119
위더스 동물보호센터,3.41407E+14,경기도 여주시 능서면 능서공원길 34 (능서면) ,37.29723471,127.5759398,031-882-4381
파주365동물의료센터,3.41406E+14,경기도 파주시 책향기로 573 (목동동) ,37.72775429,126.7343762,031-945-5365
평택시유기동물보호소,3.41391E+14,경기도 평택시 진위면 야막길 108-86 (진위면) ,37.13063033,127.0554225,031-8024-3849
한국동물구조관리협회,3.4156E+14,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,37.87048366,126.9836405,031-867-9119
하남동물병원,3.41404E+14,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,37.53715599,127.2040478,031-793-7802
러브펫동물병원,3.41404E+14,경기도 하남시 신평로 58 (신장동) 1층,37.53867483,127.2052258,031-791-5775
한국동물구조관리협회,3.41404E+14,경기도 양주시 남면 감악산로 63-37 (남면) ,37.86989401,126.9831154,031-867-9119
강릉시 동물보호소,3.4242E+14,강원도 강릉시 성산면 내맬길 172 (성산면  유기동물보호소) ,37.69878866,128.8292763,033-641-7515
삼척시유기동물보호소,3.42424E+14,강원도 삼척시 근덕면 교곡길 127-281 (근덕면  쓰레기소각시설) 유기동물보호소,37.35929715,129.219577,010-4373-1899
영월군위탁관리보호소,3.42427E+14,강원도 영월군 영월읍 하송로 64 (영월읍  영월군청사) ,37.18370624,128.4617976,033-370-2392
원주유기동물보호센터,3.42419E+14,강원도 원주시 호저면 칠봉로 110-6 ,37.41631802,127.9128607,033-731-1119
다나동물병원,3.42429E+14,강원도 정선군 정선읍 정선로 1310 ,37.378821,128.6595503,033-563-6563
정선가축병원,3.42429E+14,강원도 정선군 정선읍 정선로 1321 (정선읍) ,37.37940327,128.6606973,033-563-0198
춘천시 동물보호센터,3.42418E+14,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,37.92321023,127.734479,033-245-5351
태백유기동물,3.42422E+14,강원도 태백시 문의재로 5 (통동) ,37.17288787,129.0407911,010-6380-5566
홍천군유기동물보호소,3.42425E+14,강원도 홍천군 화촌면 둔덕이길 68 (화촌면  홍천군유기동물보호센터) ,37.75509094,127.9474703,033-434-9435
괴산증평동물보호센터,3.43446E+14,충청북도 증평군 도안면 입장길 239 (도안면) ,36.84696652,127.6082346,010-3169-1151
단양군유기동물보호소,3.43448E+14,충청북도 단양군 매포읍 우덕리 910번지,37.017139,128.301287,010-3822-4351
최상오동물병원,3.43442E+14,충청북도 보은군 보은읍 보은로 119-1 (보은읍) ,36.48482866,127.7176563,043-543-0753
최종주동물병원,3.43444E+14,충청북도 영동군 영동읍 계산로 54 (영동읍  최종주동물병원) ,36.17262288,127.7823337,043-744-4209
옥천동물병원,3.43443E+14,충청북도 옥천군 옥천읍 삼금로 53 (옥천읍  동물병원) 옥천동물병원,36.30304981,127.5687769,010-8843-8844
테오종합동물병원,3.43447E+14,충청북도 음성군 금왕읍 음성로 1203 ,36.99628248,127.5983374,043-882-8975
제천시 동물보호센터,3.4344E+14,충청북도 제천시 금성면 적성로8길 51 (금성면) ,37.08456572,128.2150498,043-647-0059
증평가정견훈련소,3.43557E+14,충청북도 증평군 도안면 입장길 239 (도안면) ,36.84696652,127.6082346,010-3602-1150
진천군유기동물보호소,3.43445E+14,충청북도 진천군 진천읍 문화6안길 14-1 (진천읍  진천지게차) 진천동물병원,36.86228411,127.4364275,043-533-7212
반려동물보호센터,3.43571E+14,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,36.59033658,127.3654191,043-201-2298
충주시동물보호센터,3.43439E+14,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,37.00836067,127.8497525,043-851-3168
계룡시유기동물보호소,3.44558E+14,충청남도 계룡시 엄사면 천마로 12 ,36.28059619,127.2411018,010-5408-8461
이기영수의과병원,3.4445E+14,충청남도 공주시 감영길 7 (반죽동) ,36.45288424,127.1220649,041-853-7575
우신동물병원,3.44455E+14,충청남도 금산군 금산읍 오리정1길 45 (금산읍) 우신동물병원,36.10483619,127.4880295,041-753-8028
유명동물병원,3.44454E+14,충청남도 논산시 계백로 1034-1 (취암동) 유명동물병원,36.2050274,127.0912413,041-733-4290
호크종합동물병원,3.44454E+14,충청남도 논산시 중앙로398번길 2 (취암동) ,36.19977744,127.0894615,041-736-8875
당진시동물보호소,3.44568E+14,충청남도 당진시 고대면 연동로 30-6 (고대면) ,36.93404028,126.5962642,041-356-8210
보령시임시동물보호소,3.44451E+14,충청남도 보령시 녹문3길 7 (내항동) ,36.33257857,126.5882254,010-5427-7210
세종동물병원,3.44457E+14,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,36.28164852,126.9092804,041-837-8275
성심동물의료센터,3.44453E+14,충청남도 서산시 안견로 312 (읍내동  서원빌딩) 1층,36.77756378,126.4488589,041-666-2747
서천유기동물보호소,3.44458E+14,충청남도 서천군 마산면 한마로 1189-19 ,36.17952471,126.7723877,041-950-4388
아산시동물보호센터,3.44452E+14,충청남도 아산시 염치읍 충무로 295-9 (염치읍) ,36.92757986,127.038607,041-533-3563
흙동물병원,3.44461E+14,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,36.680788,126.852351,010-5453-8043
천안시유기동물보호소,3.44449E+14,충청남도 천안시 동남구 목천읍 교천2길 73-1 (목천읍) ,36.78245299,127.2042331,041-552-2119
최동물병원,3.44462E+14,충청남도 태안군 태안읍 남문리 504-6,36.74700386,126.2985373,041-672-0346
금일동물보호센터,3.4446E+14,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,36.57890475,126.7054879,010-5432-5665
더나은동물병원,3.45478E+14,전라북도 고창군 고창읍 성산8길 39-10 (고창읍  더나은동물병원) ,35.43797758,126.6995481,063-562-9154
군산유기동물보호센터,3.45467E+14,전라북도 군산시 대야면 보덕안정길 108-20 (대야면) 군산도그랜드,35.96081487,126.816308,010-3675-9330
전북말산업복합센터,3.45471E+14,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,35.82361627,126.9947242,063-547-3549
청원동물병원,3.4547E+14,전라북도 남원시 죽항동 278번지,35.40757843,127.3845533,063-633-3533
무주군,3.45474E+14,전라북도 무주군 무주읍 괴목로 1374-7 (무주읍  무주군농업기술센터새기술실증시험포) ,35.95136321,127.6580075,063-320-2829
연합동물병원,3.45479E+14,전라북도 부안군 부안읍 번영로 185 (부안읍  르노삼성자동차) 연합동물병원,35.72761509,126.7406116,010-3652-8183
연합동물병원,3.45472E+14,전라북도 완주군 용진면 완주로 174 (용진면  용진면사무소) ,35.88051684,127.1561276,010-8668-7582
태산동물병원,3.45472E+14,전라북도 완주군 봉동읍 완주산단6로 267 (봉동읍) ,35.96878285,127.1224202,010-4137-1009
익산유기동물보호소,3.45468E+14,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,35.93668424,127.0024125,010-3659-2380
문 동물병원 ,3.45475E+14,전라북도 장수군 장수읍 군청길 16 (장수읍) 문 동물병원,35.64650104,127.5191939,010-8876-3475
프렌즈동물병원,3.45464E+14,전라북도 전주시 완산구 삼천동1가 592-1,35.79634999,127.1223574,063-227-4975
수동물병원,3.45464E+14,전라북도 전주시 완산구 서신동 28,35.83263985,127.1097103,063-273-7272
21세기동물병원,3.45464E+14,전라북도 전주시 덕진구 송천동1가 626-42,35.86490518,127.1156061,063-251-1015
행복한동물병원,3.45464E+14,전라북도 전주시 덕진구 인후동1가 806-6,35.83746828,127.156647,063-244-0090
박영재동물병원,3.45464E+14,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,35.81008,127.1491823,063-284-7774
아프리카동물병원,3.45464E+14,전라북도 전주시 덕진구 인후동1가 928-1,35.83746828,127.156647,063-247-8875
서신동물병원,3.45464E+14,전라북도 전주시 완산구 서신동 831-4,35.83263985,127.1097103,063-253-2747
동부동물병원,3.45464E+14,전라북도 전주시 완산구 경원동1가 3-10,35.81705949,127.1480746,063-231-2455
하나동물병원,3.45464E+14,전라북도 전주시 덕진구 덕진동2가 송천중앙로 17 (덕진동2가) ,35.84885385,127.1185451,063-253-5677
늘푸른동물병원,3.45464E+14,전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가  늘푸른동물병원) ,35.81692529,127.1407401,063-281-0075
강진군 유기견 보호소,3.46492E+14,전라남도 강진군 강진읍 초지길 109-62 (강진읍  강진군상하수도사업소) ,34.62315224,126.7762059,061-430-3613
푸른곡성21동물보호소,3.46486E+14,전라남도 곡성군 곡성읍 군청로 50 (곡성읍) (군청주소. 보호소는 구원리 888번지 위치),35.28202876,127.2919654,061-360-7485
광양시 임시보호소,3.46484E+14,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,34.98887002,127.5778596,061-797-3386
빛고을애견,3.46483E+14,전라남도 나주시 남평읍 회재로 22 ,35.05187697,126.8372412,010-5019-0076
담양군 동물보호 센터,3.46485E+14,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,35.35859727,127.0019656,010-3604-1338
목포시유기동물보호소,3.4648E+14,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) ,34.85340983,126.4301044,010-7466-1580
유기동물보호소,3.46495E+14,전라남도 무안군 청계면 독골길 10-5 (청계면) ,34.88313182,126.4370417,061-450-4059
유기동물보호소,3.46481E+14,전라남도 여수시 주동1길 32 (주삼동  여수시농업기술센터) 여수시 유기동물보호소,34.7875755,127.6630416,061-659-4429
유기동물 삼호 보호소,3.46494E+14,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,34.74832874,126.4858397,010-9599-5400
유기동물임시보호센터,3.46499E+14,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,34.331873,126.7812261,010-3616-6658
장흥군 동물보호센터,3.46491E+14,전라남도 장흥군 안양면 우드랜드길 288 (안양면  남도국제교육원) 축산사업소,34.66765023,126.9446106,061-860-6729
진도개메디컬센터,3.465E+14,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,34.48236177,126.2785747,061-540-6327
학교동물임시보호센터,3.46496E+14,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,35.045491,126.5389901,061-320-1938
경산시유기동물보호소,3.47513E+14,경상북도 경산시 용성면 사양지길 95 (용성면) ,35.7783974,128.8850778,010-3730-9267
